C123 120.2396 23.4835 7.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C129 120.2441 23.2926 9.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C131 120.3613 23.1196 28.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C138 120.3174 23.6454 13.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C139 120.4309 23.6443 27.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C140 120.1752 23.2377 7.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C141 120.1988 23.1226 7.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C142 120.4035 23.0559 56.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C143 120.3587 22.9641 83.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C144 120.3942 23.6046 17.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C145 120.1535 23.4607 3.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C146 120.2599 23.1817 17.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D008 120.3761 22.6282 16.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
D009 120.2643 22.8675 23.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
D011 120.2643 22.7601 12.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D012 120.3791 22.8772 36.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D013 120.3655 22.7945 56.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D014 120.3488 22.7015 21.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D015 120.3414 22.6543 12.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D017 120.3934 22.5070 7.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
D020 120.5433 22.8998 48.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D028 120.5992 22.8260 86.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
D029 120.5759 22.7540 58.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D031 120.4888 22.5822 18.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D032 120.4606 22.5437 8.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D033 120.4606 22.4622 5.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D034 120.6278 22.5283 107.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
D035 120.5401 22.5471 15.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
